Bookmark,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,1,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,2,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,3,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,4,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,5,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,6,500,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,7,"1,223",North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,8,"4,703",North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,9,"1,172",North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,10,577,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,11,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,12,0,North Cascades NP,NOCA,National Park,Pacific West ,TRAFFIC COUNT AT CASCADES RIVER ROAD ENTRANCE,2020,"8,174"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,1,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,2,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,3,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,5,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,6,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,7,"1,457",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,8,"3,120",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,9,457,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,10,56,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,11,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,12,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2020,"5,090"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,1,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,2,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,3,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,5,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,6,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,7,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,8,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,9,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,10,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,11,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,12,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT DOSEWALLIPS,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,1,"1,478",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,2,"1,573",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,3,"3,540",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,4,"5,222",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,5,843,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,6,"3,750",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,7,"12,675",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,8,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,9,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,10,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,11,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,12,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2020,"29,081"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,1,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,2,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,3,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,5,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,6,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,7,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,8,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,9,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,10,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,11,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,12,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2020,0
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,1,"2,132",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,2,"3,216",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,3,"4,418",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,5,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,6,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,7,"19,326",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,8,"19,853",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,9,"13,530",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,10,"5,126",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,11,"4,812",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,12,"2,450",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2020,"74,863"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,1,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,2,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,3,95,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,5,986,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,6,757,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,7,"9,430",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,8,"11,042",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,9,"5,328",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,10,"1,952",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,11,412,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,12,587,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2020,"30,589"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,1,"3,414",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,2,"2,031",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,3,"4,750",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,4,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,5,0,Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,6,"6,787",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,7,"23,953",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,8,"26,947",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,9,"16,059",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,10,"8,375",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,11,"5,100",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,12,"1,175",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2020,"98,591"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,1,"28,415",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,2,"24,314",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,3,"18,650",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,4,"23,615",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,5,"18,795",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,6,"36,414",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,7,"36,548",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,8,"40,126",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,9,"24,156",Olympic NP,OLYM,National Park,Pacific West ,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2020,"318,647"
